id,type,text1,text2,text3,text4,notes
limbo_wormhole_cache,CUSTOM,"Uma enorme estrutura de cache, as faces do seu casco externo são marcadas por incontáveis ciclos de desgaste espacial. Parece externamente intacto e seus hangares e depósitos escuros são grandes o suficiente para esconder um enorme tesouro - ou uma frota de tamanho moderado.",,"",,
limbo_hades,CUSTOM,"Um mundo solitário de casca rochosa e metálica, sua paisagem destruída é um rico relato da violência antiga. Abismos com quilômetros de profundidade percorrem a superfície e crateras abrem campos de lava fria à sombra das fervuras negras de vulcões mortos. Nenhuma ecologia significativa e apenas vestígios de atmosfera, provavelmente rica em elementos metálicos e pesados valiosos.",,"Não é necessária uma pesquisa detalhada para determinar que este é um planeta rico em minério transplutónico: os restos de uma operação de mineração e refinação automatizada e bruta espalham-se como um crescimento descontrolado pela superfície. Agora está murcho, os reatores de fusão deixados frios, centenas de unidades telemineradoras de quilotons autoforjadas, como besouros mortos, aparentemente varridas pela neve por um vento titânico.",,
station_research_remnant,CUSTOM,"Uma estação de pesquisa abandonada, construída para estudar algum fenômeno local interessante ou para estudar aquilo que é melhor manter longe, muito longe dos mundos habitados. Uma varredura superficial indica que ele está frio e morto há pelo menos dezenas de ciclos, possivelmente centenas. Uma inspeção mais detalhada pode render salvamento.",,"",,
orbital_habitat_abandoned,CUSTOM,"Um habitat orbital abandonado. Uma varredura superficial indica que ele está frio e morto há pelo menos dezenas de ciclos, possivelmente centenas. Uma inspeção mais detalhada pode render salvamento.",,"",,
makeshift_station,CUSTOM,"Uma estação improvisada, servindo como ponto de encontro, base de operações e lar para uma população semipermanente bastante significativa.",,"",,
derelict_ship,CUSTOM,Este navio está à deriva e desligado. Uma inspeção mais detalhada pode resultar em salvamento ou operação de recuperação.,,"",,
mission_location,CUSTOM,Um local nas coordenadas especificadas no seu registro de missão.,,"",,
sensor_ghost,CUSTOM,"Contato de sensor não identificado. Se for uma frota, está funcionando com o transponder desligado.",,"",,
avoid,ACTION_TOOLTIP,"Ordene que sua frota evite esse inimigo se possível.

Nenhum navio será atribuído automaticamente. Quaisquer navios explicitamente designados enfrentarão o inimigo.",Evitar,,"",
capture,ACTION_TOOLTIP,"Ordene que sua frota capture este objetivo.

Navios suficientes serão atribuídos para igualar as forças inimigas nas proximidades.

Assim que o objetivo for garantido, esta atribuição mudará para ""Controle"".",Capturar,,"",
control,ACTION_TOOLTIP,"Ordene que sua frota mantenha o controle deste objetivo.

Navios suficientes serão atribuídos para igualar as forças inimigas nas proximidades, mas nenhum navio será atribuído se não houver presença inimiga.

Se o objetivo for perdido, esta tarefa muda para ""Capturar"".",Ao controle,,"",
assault,ACTION_TOOLTIP,"Ordene que sua frota ataque este objetivo.

Um número significativo de navios será atribuído independentemente de haver algum navio inimigo nas proximidades.

Assim que o objetivo for garantido, esta atribuição mudará defender"".",Assalto,,"",
engage,ACTION_TOOLTIP,"Ordene que sua frota ataque o alvo e quaisquer navios inimigos próximos, sem se expor a perigos indevidos.",Envolver,,"",
defend,ACTION_TOOLTIP,"Ordene que sua frota defenda este local ou navio.

Um número significativo de navios será atribuído independentemente de haver algum navio inimigo nas proximidades.

Se este local for um objetivo e for perdido, esta tarefa mudará para ""Assalto"".",Defender,,"",
civilian_rally,ACTION_TOOLTIP,"Ordene que todas as embarcações civis, como cargueiros, navios-tanque e transportes, se reúnam no local designado.",Rally de embarcações civis,,"",
rally_task_force,ACTION_TOOLTIP,"Solicite que um grupo personalizado de navios se reúna neste local.

Nenhum navio será atribuído automaticamente; somente os navios que receberem ordens diretas para cumprir esta missão o farão.",Força-Tarefa de Reunião,,"",
strike_base,ACTION_TOOLTIP,"Ordene que bombardeiros, torpedeiros e caças de apoio se reúnam neste local.

Todos os bombardeiros em missão de ataque passarão pelo waypoint da força de ataque mais próximo antes de prosseguir para o alvo. Os bombardeiros também se encontrarão aqui até que a ala esteja com força total, se houver porta-aviões em campo.",Força de Ataque de Reunião,,"",
rally_fighters,ACTION_TOOLTIP,Ordene que os caças se encontrem neste local enquanto espera que os caças perdidos sejam substituídos por um porta-aviões.,Encontro de Lutadores,,"",
carrier_base,ACTION_TOOLTIP,Ordene a uma transportadora que mantenha a posição no local designado.,Transportadora de rali,,"",
patrol,ACTION_TOOLTIP,Encomende algumas embarcações leves disponíveis para proteger a área.,Patrulha,,"",
show_video,ACTION_TOOLTIP,Mostre um vídeo ao vivo do navio selecionado.,Mostrar feed de vídeo,,"",
more_info,ACTION_TOOLTIP,Mostrar informações detalhadas sobre a entidade selecionada.,Mais informações,,"",
remove_waypoint,ACTION_TOOLTIP,Remova o waypoint atualmente selecionado e as atribuições relacionadas.,Remover ponto de referência,,"",
recon,ACTION_TOOLTIP,Encomende uma fragata ou uma ala de caça para explorar o waypoint.,Reconhecimento,,"",
full_escort,ACTION_TOOLTIP,"Encomende até 4 fragatas, 2 contratorpedeiros ou um cruzador e algumas embarcações mais leves para escoltar o alvo, dependendo de quais navios estão disponíveis.

Apenas os navios que são capazes de acompanhar o alvo são designados.",Escolta Pesada,,"",
light_escort,ACTION_TOOLTIP,"Ordene uma única fragata para escoltar o alvo.

Apenas navios capazes de acompanhar o alvo são designados.",Escolta Leve,,"",
destroyer_escort,ACTION_TOOLTIP,"Ordene um par de fragatas ou um contratorpedeiro para escoltar o alvo.

Apenas navios capazes de acompanhar o alvo são designados.",Escolta Média,,"",
repair_and_refit,ACTION_TOOLTIP,"Ordene que esta ala de caça retorne ao porta-aviões mais próximo para reparos.

Os caças destruídos serão substituídos e as armas de todos os caças serão recarregadas.",Reparar e reajustar,,"",
search_and_destroy,ACTION_TOOLTIP,"Ordene que o navio selecionado ataque alvos inimigos a seu critério, em vez de ser designado para tarefas específicas.",Procurar e destruir,,"",
retreat,ACTION_TOOLTIP,"Ordene que o navio selecionado recue da batalha enquanto se defende.

Não requer um ponto de comando ou frequência de comando aberta se o navio estiver fora do horário de pico e perdendo a prontidão para o combate.",Retiro,,"",
direct_retreat,ACTION_TOOLTIP,"Ordene que o navio selecionado recue da batalha na melhor velocidade.

Não requer um ponto de comando ou frequência de comando aberta se o navio estiver fora do horário de pico e perdendo a prontidão para o combate.",Retiro Direto,,"",
transfer_command,ACTION_TOOLTIP,"Transfira você e sua equipe para outro navio.

Você poderá assumir o controle dele assim que o ônibus de comando chegar ao seu destino.",Comando de transferência,,"",
strike,ACTION_TOOLTIP,"Ordene aos caças que ataquem esta nave. Os porta-aviões designados para esta tarefa enviarão seus caças para atacá-lo e tentarão permanecer dentro do alcance dos caças, mas caso contrário, manobrarão e escolherão seus próprios alvos que não sejam caças de forma independente.

Outros tipos de navios com esta atribuição tentarão atacar o navio alvo independentemente da situação tática, expondo-se a maiores riscos, como se recebesse o comando ""Eliminar"".",Ataque de lutador,,"",
harass,ACTION_TOOLTIP,Ordene que uma única fragata assedie este navio enquanto permanece fora do alcance de suas armas.,Molestar,,"",
intercept,ACTION_TOOLTIP,"Ordene à sua frota que lance um ataque dedicado a este navio. Os navios com esta missão tentarão atacar o navio alvo independentemente da situação tática, expondo-se a maiores riscos.",Eliminar,,"",
target,ACTION_TOOLTIP,Mire no navio inimigo selecionado ou no líder da ala de caça.,Definir como alvo,,"",
assign_task,ACTION_TOOLTIP,Substitua a cadeia de comando para atribuir pessoalmente a um de seus navios ou alas de caça uma tarefa específica.,Atribuir tarefa...,,"",
rescind,ACTION_TOOLTIP,Anule as ordens diretas do navio selecionado ou da ala de caça e deixe que ele seja atribuído às tarefas automaticamente.,Rescindir pedidos,,"",
cancel_assignment,ACTION_TOOLTIP,"Cancele a tarefa selecionada. Navios e alas de caça que atualmente realizam isso serão automaticamente reatribuídos a outras funções.

Se a seleção for um waypoint, ele também será removido.",Cancelar tarefa,,"",
autopilot,ACTION_TOOLTIP,"Ative o piloto automático. Sua nau capitânia navegará e lutará automaticamente e receberá tarefas conforme apropriado, junto com o resto de sua frota.",Alternar piloto automático,,"",
,,,"",,"",
,,,"",,"",
,,,"",,"",
asteroid,ASTEROID,"Um pedaço de metal, gelo ou rocha sendo arremessado pelo espaço. Principalmente significativo por ser um perigo à navegação.",,"",,
,,,"",,"",
gas_giant,PLANET,"Composto principalmente por gases hidrogênio e hélio. A temperatura e a pressão no núcleo são extremas, mas não suficientes para sustentar a fusão do deutério que transformaria o planeta numa estrela anã castanha.",,"",,
