RecordID,id,type,text1,text2,text3,text4,notes
425,wayfarer,SHIP,"com armadura e armamento respeitaveis para uma fragata pesada, o wayfarer nao corta de perto a economia implacavel que o serviria para o comercio a granel nas rotas exclusivas onde a seguranca e garantida por um local civilizado (ou, pelo menos, por uma escolta armada). nao, a wayfarer e uma nave estelar para as viagens solitarias na fronteira, entre mundos onde reina a dura lei da necessidade, onde bandidos vagam, e os arcos cruzados das proprias torres de canhao sao o melhor conforto que pode ser encontrado no alcance frio de espaco.","","","",
9,fragbomb,WEAPON,"libera um conjunto de bombas flutuantes que retem o impulso da nave de lancamento. as bombas estao equipadas com um fusivel de proximidade. um projetor frag bomb dispara bombas de fragmentacao mark vi de tres tubos. nao guiadas e sem sistema de propulsao, as bombas dependem de um sistema de mira amigo ou inimigo. seu grande numero lhes permite cobrir uma ampla area de espaco, criando efetivamente uma barreira de defesa pontual naquele local, embora por um tempo limitado. quando o fusivel de proximidade e acionado por uma nave inimiga, a bomba detonara, obtendo efeitos semelhantes aos das armas antiaereas.","","","",
106,prometheus,SHIP,"um navio-tanque de vasta capacidade usado para transferir quantidades estrategicas de combustivel entre mundos. ao contrario dos seus primos mais pequenos, o prometheus apresenta um arsenal defensivo razoavel para proteger a sua carga valiosa e volatil.","","","",
152,guardian,SHIP,"embora as maquinas de guerra automatizadas fossem proibidas no espaco central do dominio, os drones de guerra eram silenciosamente empregados fora do volume oficialmente incorporado. nada parecido com isso, entretanto, poderia ter sido implantado pelas armadas de drones do dominio. existem elementos de droneships padrao dentro da estrutura do casco, mas eles sao cobertos por glaciares em angulos malevolos e emaranhados ilogicos de conduites. certamente esta nave monstruosa e o produto de algum arquiteto naval perturbado do dominio ou um chip de producao corrompido pela exposicao a quiloluzes de campo de acionamento defeituoso?","","","",
266,microburn_omega,SHIP_SYSTEM,"fornece um breve impulso ao motor, impulsionando o navio para frente a uma velocidade extrema.",movimento,"fornece um breve impulso ao motor, impulsionando o navio para frente a uma velocidade extrema.","",
160,gamma_core,RESOURCE,"um nucleo de ia de nivel gama e capaz de apoiar a maioria dos esforcos humanos, compensando a falta de criatividade e capacidade de resolucao de problemas com prodigiosa capacidade computacional. atribuir um gama para ajudar os superintendentes humanos na administracao de uma industria que abrange toda a colonia traz beneficios significativos. a venda de nucleos de ia no mercado aberto e proibida pela maioria das faccoes. no entanto, os representantes de faccoes de alto escalao geralmente estao dispostos a trocar nucleos de ia por grandes somas de dinheiro quando comunicados diretamente, embora as razoes para faze-lo possam variar. um nucleo de ia independente raro e valioso, o nivel gama e o nucleo de nivel mais baixo considerado verdadeiramente inteligente nos protocolos de ia da era do dominio. um nucleo gama empregara julgamento e raciocinio notaveis quando designado para tarefas simples, enquanto usa suas habilidades de processamento de dados semelhantes as do savant para exceder em muito as habilidades de qualquer ser humano individual. no entanto, e relativamente pouco criativo na resolucao de problemas, preferindo recorrer a meios diretos e pouco sofisticados.","","","",
428,mora,SHIP,"esta classe de porta-avioes foi comissionada durante o mesmo periodo da doutrina naval do dominio centrada em porta-avioes que o onipresente caca talon. blindado para resistir a furia da batalha ao lado do onslaught, o mora foi, no entanto, desativado em massa a medida que a doutrina mudou para favorecer canhoes mais pesados e navios capitais flanqueados por cruzadores de linha. os cascos desmilitarizados foram vendidos e convertidos em plataformas industriais moveis para uso nas fronteiras do dominio. o mora robusto e eminentemente adaptavel era uma visao comum em levantamentos de longo alcance, mineracao, construcao, manuseio de drones e uso como docas secas moveis. alguns cascos foram ate semi-enterrados em mundos alienigenas e usados como centrais eletricas blindadas e oficinas para formar o nucleo de novos assentamentos. apos o colapso, os cascos de mora foram remilitarizados de forma quase suspeita e rapida por faccoes que nao possuiam porta-avioes dedicados. hoje eles sao uma bigorna sobre a qual muitos senhores da guerra piratas incautos sao quebrados.","","","",
381,planet_typhon,CUSTOM,"um gigante gasoso praticamente normal, composto principalmente de hidrogenio e helio. algumas decadas atras, um pequeno escandalo eclodiu devido a um cientista 'denunciante' alegando que o planeta hospeda uma familia de xenolife que emprega propriedades semelhantes a aspectos da tecnologia de fase. o cientista foi internado em um centro de cuidados no entardecer e a autoridade sobre a orbita baixa foi entregue inteiramente a uma administracao militar hegemonica.","","","",
339,planet_ceyx,CUSTOM,"um planeta anao capturado que contem a maior concentracao de instalacoes militares no sistema eos exodus. os cavaleiros se apropriaram e ampliaram vastas instalacoes subterraneas de navios, arsenais, quarteis e todas as instalacoes de treinamento, administracao e alojamento que se esperaria do lar da armada ludica. a administracao de ceyx e hesperus e compartilhada no cargo de um unico presbitero orbis.","",sussurros paranoicos de comunicacoes militares ecoam em torno de ceyx; cidadelas e fortificacoes subterraneas traem sua presenca pelo brilho invisivel das redes de dissipacao de calor que florescem pela superficie da lua marcada como grades de mira.,"",
183,carrier_base,ACTION_TOOLTIP,ordene a uma transportadora que mantenha a posicao no local designado.,transportadora de rali,"","",
220,desert,PLANET,"este planeta esta seco como osso e rodeado de poeira, a radiacao estelar atinge impiedosamente a superficie. a agua que sustenta a vida deste mundo se dissipou ao longo das eras devido a um campo magnetico fraco.","","","",
254,acausaldisruptor,SHIP_SYSTEM,"sobrecarrega brevemente um navio inimigo proximo. explora principios fracamente acausais, mal compreendidos mesmo antes do colapso. nos dias de hoje, os efeitos podem muito bem ser magicos.",ofensiva,sobrecarrega brevemente um navio inimigo proximo.,"",
572,dragonpod,WEAPON,"dragonfire foi criado para antecipar solucoes de defesa antimisseis cada vez mais sofisticadas. o conceito e simples: usar uma ogiva nuclear catalisada por am enriquecida para bombear um feixe de plasma, fornecendo energia sem deixar abertura para interceptacao de pd. os resultados foram espetaculares. a implementacao revelou-se complexa. basear-se na pesquisa de fisica com classificacao onyx do domain onyx inchou a burocracia de seguranca da fabricacao, de modo que o projeto foi considerado nao lucrativo. a burocracia dos dominios nao e uma preocupacao pos-colapso, e claro. o pod dragonfire e uma versao ampliada do sistema padrao de montagem e carregamento do dragonfire dem, adequado para navios de guerra grandes e ricamente equipados.","","","",
496,planet_gilead,CUSTOM,"coroa do caminho do peregrino e apreciada pelos fieis ludicos, gileade e um paraiso que, segundo rumores, rivaliza com o da velha terra - aquele que foi dado a humanidade por deus; que a humanidade profanou; do qual a humanidade foi, em pecado, exilada para sofrer entre as estrelas. que tal mundo possa ser encontrado novamente e a promessa de que a humanidade pode ser redimida.","","o rosto de gilead sorri para voce em nuvens da mais pura seda, mares ceruleo e continentes verdejantes de natureza selvagem suave e ondulada. a igreja aqui reina como um jardineiro severo, garantindo que a populacao seja bem controlada e zelosa em honrar o terreno sobre o qual ludd caminhou.","",
458,planet_suddene,CUSTOM,"categorizado como candidato a terraformacao secundaria pelas primeiras pesquisas do sistema, suddene e um mundo desertico sem um ciclo hidrologico fechado. os mares formados durante a terraformacao pre-colapso estao lentamente a infiltrar-se em aquiferos profundos, tornando-se mais pequenos, mais salgados e toxicos para cada metageracao sucessiva de krill genemod. as estimativas colocam o colapso ecologico total em apenas um ou dois seculos. os nativos de suddene sao tipicamente retratados como romanticos fatalistas nos holo-romances de fikenhild.","","a terraformacao de suddene e os comboios de cometas portadores de agua foram rapidamente abandonados apos o colapso, a medida que as autoridades restantes concentraram recursos na pura sobrevivencia. sem infra-estruturas e populacao, suddene sempre foi relutantemente subserviente a fikenhild em questoes economicas e politicas. as reformas levadas a cabo por um recente rei do ocidente abriram o direito de voto e transformaram os rebeldes amargos de suddene em spoilers recalcitrantes da politica do sistema.","",
14,shredder,WEAPON,"um canhao rotativo generosamente projetado para proporcionar grande facilidade de operacao e confiabilidade. enquanto isso, oficiais de armas das marinhas profissionais do setor persean amaldicoam o thumper por recompensar maus habitos de manutencao. destroi misseis e cacas inimigos com uma chuva esmagadora de pequenas cargas uteis e projeteis de fragmentacao de velocidade media. embora eficiente em termos de fluxo, este sistema de armas tem pouco efeito contra armaduras e escudos.","","","",
142,afflictor,SHIP,"uma fragata de fase perigosa e rapida com um carregamento de armas poderoso o suficiente para derrubar navios muito mais pesados. o afflictor possui um dispositivo que explora uma modificacao unica de seu conjunto de bobinas de fase integrado para projetar um campo de entropia amplificada anormalmente. isto provoca um aumento devastador na instabilidade destrutiva em sistemas delicados ou bem ajustados quando a embarcacao alvo experimenta eventos caoticos de alta energia, ou seja. dano de combate. tudo o que pode dar errado da.","","","",
574,nova,SHIP,"um remanescente das frotas autonomas de ia desenvolvidas pela tri-tachyon corporation. ilegal sob a lei de dominio (e hegemonia), e uma abominacao para a igreja da redencao galactica, a primeira guerra da ia viu essas criacoes serem expurgadas do setor. assim dizem as historias oficiais. embora operacionalizado no projeto retribution, o orion drive nunca foi popular entre a tripulacao ou arquitetos navais devido a grande tensao que cada sacudida do sistema de propulsao infligia a carne e ao hardware. o nova supera essas limitacoes dispensando totalmente a tripulacao humana. o design do orion drive, portanto, livre da maioria das restricoes pesadas, todos os aspectos poderiam ser atualizados para niveis de potencia mais elevados usando tecnologia de armas de ponta e componentes avancados de estado solido projetados pelo tri-tachyon. o resultado e um cruzador de batalha operado por ia, capaz de velocidade e poder de fogo assustadores.","","","",
